Fecha,Hora,Timestamp,Usuario,IP,Puerto,Resultado
2025-09-15,00:29:25,2025-09-15 00:29:25,operator,203.0.114.88,59751,Failed
2025-09-15,19:11:40,2025-09-15 19:11:40,user2,172.16.0.2,43397,Failed
2025-09-15,15:52:14,2025-09-15 15:52:14,service,203.0.113.77,58754,Failed
2025-09-15,08:04:24,2025-09-15 08:04:24,root,203.0.113.45,45613,Failed
2025-09-15,05:52:18,2025-09-15 05:52:18,user2,192.168.1.50,46803,Failed
2025-09-15,16:05:57,2025-09-15 16:05:57,developer,198.18.0.1,52928,Failed
2025-09-15,11:43:43,2025-09-15 11:43:43,sysadmin,192.168.1.50,50291,Failed
2025-09-15,13:20:20,2025-09-15 13:20:20,operator,10.0.0.5,41984,Failed
2025-09-15,08:29:23,2025-09-15 08:29:23,admin,10.0.0.5,51653,Failed
2025-09-15,16:48:27,2025-09-15 16:48:27,ftp,192.168.1.50,40301,Failed
2025-09-15,19:25:11,2025-09-15 19:25:11,root,10.1.1.15,50873,Failed
2025-09-15,11:11:14,2025-09-15 11:11:14,guest,192.168.1.50,49760,Failed
2025-09-15,03:08:54,2025-09-15 03:08:54,developer,10.0.0.5,58387,Failed
2025-09-15,11:04:40,2025-09-15 11:04:40,service,192.168.1.77,45439,Failed
2025-09-15,12:49:02,2025-09-15 12:49:02,operator,203.0.113.100,43561,Failed
2025-09-15,08:10:49,2025-09-15 08:10:49,operator,192.168.1.77,51001,Failed
2025-09-15,06:27:44,2025-09-15 06:27:44,test,198.18.0.1,42081,Failed
2025-09-15,11:35:32,2025-09-15 11:35:32,user2,10.0.0.5,42831,Failed
2025-09-15,18:39:55,2025-09-15 18:39:55,guest,172.16.0.2,43070,Failed
2025-09-15,21:01:23,2025-09-15 21:01:23,service,10.1.1.15,53149,Failed
2025-09-15,07:08:50,2025-09-15 07:08:50,operator,198.51.100.12,56233,Failed
2025-09-15,05:52:39,2025-09-15 05:52:39,guest,203.0.113.45,40555,Failed
2025-09-15,23:22:52,2025-09-15 23:22:52,test,192.168.1.77,57158,Failed
2025-09-15,13:39:57,2025-09-15 13:39:57,service,203.0.113.77,49899,Failed
2025-09-15,18:35:08,2025-09-15 18:35:08,webmaster,198.51.100.12,44987,Failed
2025-09-15,22:27:38,2025-09-15 22:27:38,sysadmin,203.0.113.45,56289,Failed
2025-09-15,17:10:03,2025-09-15 17:10:03,ftp,203.0.113.77,54877,Failed
2025-09-15,13:34:16,2025-09-15 13:34:16,admin,172.16.0.2,57472,Failed
2025-09-15,08:33:24,2025-09-15 08:33:24,guest,203.0.114.88,57043,Failed
2025-09-15,09:41:20,2025-09-15 09:41:20,guest,192.168.1.77,54876,Failed
2025-09-15,11:23:14,2025-09-15 11:23:14,ftp,172.16.0.2,48950,Failed
2025-09-15,01:55:19,2025-09-15 01:55:19,operator,198.51.100.12,43552,Failed
2025-09-15,13:43:37,2025-09-15 13:43:37,service,172.16.0.2,58380,Failed
2025-09-15,21:48:01,2025-09-15 21:48:01,service,198.51.100.200,40556,Failed
2025-09-15,13:46:31,2025-09-15 13:46:31,test,10.1.1.15,41621,Failed
2025-09-15,01:30:28,2025-09-15 01:30:28,developer,10.0.0.5,51924,Failed
2025-09-15,10:20:42,2025-09-15 10:20:42,sysadmin,198.51.100.200,50247,Failed
2025-09-15,20:20:01,2025-09-15 20:20:01,service,203.0.113.100,50308,Failed
2025-09-15,21:53:42,2025-09-15 21:53:42,developer,203.0.113.45,58693,Failed
2025-09-15,14:20:45,2025-09-15 14:20:45,user1,203.0.113.77,53015,Failed
2025-09-15,20:39:58,2025-09-15 20:39:58,operator,203.0.113.100,53390,Failed
2025-09-15,08:25:07,2025-09-15 08:25:07,backup,203.0.113.45,54728,Failed
2025-09-15,00:01:48,2025-09-15 00:01:48,demo,198.51.100.200,50711,Failed
2025-09-15,07:41:10,2025-09-15 07:41:10,service,198.51.100.200,48511,Failed
2025-09-15,00:26:34,2025-09-15 00:26:34,ftp,192.168.1.77,40129,Failed
2025-09-15,09:55:55,2025-09-15 09:55:55,developer,10.1.1.15,41618,Failed
2025-09-15,23:17:51,2025-09-15 23:17:51,webmaster,192.168.1.77,54998,Failed
2025-09-15,04:51:41,2025-09-15 04:51:41,demo,10.0.0.5,45049,Failed
2025-09-15,13:31:18,2025-09-15 13:31:18,guest,198.51.100.200,56543,Failed
2025-09-15,05:25:52,2025-09-15 05:25:52,operator,172.16.0.2,49929,Failed
2025-09-15,03:58:16,2025-09-15 03:58:16,root,10.1.1.15,42547,Failed
2025-09-15,05:28:50,2025-09-15 05:28:50,user1,10.0.0.5,43116,Failed
2025-09-15,12:17:11,2025-09-15 12:17:11,demo,203.0.113.77,51485,Failed
2025-09-15,11:57:34,2025-09-15 11:57:34,root,203.0.113.45,42278,Failed
2025-09-15,07:15:01,2025-09-15 07:15:01,developer,192.168.1.50,46858,Failed
2025-09-15,00:31:43,2025-09-15 00:31:43,test,198.18.0.1,57549,Failed
2025-09-15,10:11:51,2025-09-15 10:11:51,operator,10.0.0.5,41150,Failed
2025-09-15,10:38:29,2025-09-15 10:38:29,backup,192.168.1.77,40538,Failed
2025-09-15,00:01:59,2025-09-15 00:01:59,operator,10.0.0.5,43703,Failed
2025-09-15,10:44:20,2025-09-15 10:44:20,user2,172.16.0.2,53566,Failed
2025-09-15,05:49:07,2025-09-15 05:49:07,ftp,198.18.0.1,57904,Failed
2025-09-15,22:24:45,2025-09-15 22:24:45,service,203.0.113.45,41731,Failed
2025-09-15,22:42:29,2025-09-15 22:42:29,test,198.51.100.200,40327,Failed
2025-09-15,14:49:15,2025-09-15 14:49:15,guest,172.16.0.2,56105,Failed
2025-09-15,05:06:29,2025-09-15 05:06:29,ftp,192.168.1.77,58148,Failed
2025-09-15,15:35:24,2025-09-15 15:35:24,webmaster,203.0.113.77,47084,Failed
2025-09-15,11:39:48,2025-09-15 11:39:48,admin,198.18.0.1,53748,Failed
2025-09-15,13:15:44,2025-09-15 13:15:44,test,203.0.114.88,51786,Failed
2025-09-15,12:21:41,2025-09-15 12:21:41,backup,203.0.113.100,56164,Failed
2025-09-15,17:00:56,2025-09-15 17:00:56,root,203.0.113.77,56134,Failed
2025-09-15,17:25:46,2025-09-15 17:25:46,sysadmin,203.0.113.100,43842,Failed
2025-09-15,16:11:59,2025-09-15 16:11:59,backup,192.168.1.50,52893,Failed
2025-09-15,14:57:34,2025-09-15 14:57:34,user2,203.0.113.100,48096,Failed
2025-09-15,22:10:26,2025-09-15 22:10:26,service,203.0.113.100,44718,Failed
2025-09-15,01:09:35,2025-09-15 01:09:35,backup,192.168.1.77,44875,Failed
2025-09-15,12:45:27,2025-09-15 12:45:27,backup,203.0.114.88,50109,Failed
2025-09-15,06:04:39,2025-09-15 06:04:39,user2,203.0.113.100,50708,Failed
2025-09-15,17:08:57,2025-09-15 17:08:57,sysadmin,192.168.1.77,48904,Failed
2025-09-15,10:14:14,2025-09-15 10:14:14,service,203.0.114.88,48471,Failed
2025-09-15,23:35:23,2025-09-15 23:35:23,user2,203.0.113.100,42290,Failed
2025-09-15,22:27:00,2025-09-15 22:27:00,operator,10.0.0.5,40262,Failed
2025-09-15,13:17:01,2025-09-15 13:17:01,user1,203.0.114.88,54774,Failed
2025-09-15,14:47:05,2025-09-15 14:47:05,demo,192.168.1.50,42625,Failed
2025-09-15,15:45:10,2025-09-15 15:45:10,developer,198.18.0.1,48777,Failed
2025-09-15,23:52:56,2025-09-15 23:52:56,developer,10.0.0.5,45606,Failed
2025-09-15,11:23:31,2025-09-15 11:23:31,service,192.168.1.50,41419,Failed
2025-09-15,11:31:35,2025-09-15 11:31:35,developer,203.0.113.77,48506,Failed
2025-09-15,09:19:16,2025-09-15 09:19:16,backup,198.18.0.1,53499,Failed
2025-09-15,04:57:48,2025-09-15 04:57:48,ftp,192.168.1.77,42988,Failed
2025-09-15,19:11:20,2025-09-15 19:11:20,test,192.168.1.50,58597,Failed
2025-09-15,07:42:19,2025-09-15 07:42:19,guest,198.51.100.200,55538,Failed
2025-09-15,15:56:25,2025-09-15 15:56:25,webmaster,203.0.113.77,41954,Failed
2025-09-15,11:43:35,2025-09-15 11:43:35,service,10.1.1.15,43829,Failed
2025-09-15,00:49:15,2025-09-15 00:49:15,service,203.0.113.45,54050,Failed
2025-09-15,15:00:58,2025-09-15 15:00:58,developer,203.0.113.100,58297,Failed
2025-09-15,09:45:23,2025-09-15 09:45:23,admin,198.18.0.1,48749,Failed
2025-09-15,00:50:09,2025-09-15 00:50:09,root,192.168.1.77,43568,Failed
2025-09-15,15:03:01,2025-09-15 15:03:01,test,203.0.114.88,52490,Failed
2025-09-15,17:31:52,2025-09-15 17:31:52,demo,172.16.0.2,50971,Failed
2025-09-15,12:59:32,2025-09-15 12:59:32,demo,192.168.1.77,44623,Failed
2025-09-15,07:14:05,2025-09-15 07:14:05,operator,198.18.0.1,53313,Failed
2025-09-15,06:49:12,2025-09-15 06:49:12,user1,203.0.113.77,46554,Failed
2025-09-15,00:05:06,2025-09-15 00:05:06,service,172.16.0.2,56395,Failed
2025-09-15,10:18:23,2025-09-15 10:18:23,webmaster,192.168.1.50,45296,Failed
2025-09-15,17:57:47,2025-09-15 17:57:47,webmaster,192.168.1.50,59884,Failed
2025-09-15,19:46:26,2025-09-15 19:46:26,backup,203.0.113.45,47793,Failed
2025-09-15,17:38:01,2025-09-15 17:38:01,root,198.51.100.200,41672,Failed
2025-09-15,19:59:43,2025-09-15 19:59:43,demo,10.0.0.5,53896,Failed
2025-09-15,22:02:25,2025-09-15 22:02:25,service,198.18.0.1,40670,Failed
2025-09-16,23:13:54,2025-09-16 23:13:54,developer,10.0.0.5,56121,Failed
2025-09-16,13:45:02,2025-09-16 13:45:02,ftp,198.18.0.1,53029,Failed
2025-09-16,13:48:30,2025-09-16 13:48:30,developer,192.168.1.77,47496,Failed
2025-09-16,12:18:21,2025-09-16 12:18:21,ftp,203.0.113.100,48896,Failed
2025-09-16,07:50:01,2025-09-16 07:50:01,service,203.0.114.88,53072,Failed
2025-09-16,18:01:22,2025-09-16 18:01:22,developer,198.51.100.200,57723,Failed
2025-09-16,01:27:23,2025-09-16 01:27:23,webmaster,203.0.113.100,43465,Failed
2025-09-16,00:26:50,2025-09-16 00:26:50,service,203.0.113.77,41829,Failed
2025-09-16,13:52:54,2025-09-16 13:52:54,developer,203.0.113.100,41292,Failed
2025-09-16,18:29:19,2025-09-16 18:29:19,demo,192.168.1.50,48012,Failed
2025-09-16,13:50:21,2025-09-16 13:50:21,demo,203.0.113.77,46924,Failed
2025-09-16,01:27:09,2025-09-16 01:27:09,backup,192.168.1.77,44616,Failed
2025-09-16,10:24:27,2025-09-16 10:24:27,backup,192.168.1.50,56676,Failed
2025-09-16,17:24:51,2025-09-16 17:24:51,developer,192.168.1.77,56938,Failed
2025-09-16,12:36:52,2025-09-16 12:36:52,test,198.51.100.12,55929,Failed
2025-09-16,19:56:04,2025-09-16 19:56:04,demo,172.16.0.2,41733,Failed
2025-09-16,16:39:36,2025-09-16 16:39:36,admin,198.51.100.200,57439,Failed
2025-09-16,12:32:35,2025-09-16 12:32:35,root,198.51.100.200,47183,Failed
2025-09-16,21:32:18,2025-09-16 21:32:18,root,203.0.113.100,54779,Failed
2025-09-16,01:22:38,2025-09-16 01:22:38,guest,203.0.113.45,57430,Failed
2025-09-16,09:28:13,2025-09-16 09:28:13,user2,203.0.113.100,59096,Failed
2025-09-16,12:24:42,2025-09-16 12:24:42,user2,198.18.0.1,43522,Failed
2025-09-16,00:03:36,2025-09-16 00:03:36,sysadmin,192.168.1.50,42083,Failed
2025-09-16,23:36:40,2025-09-16 23:36:40,service,198.51.100.200,54778,Failed
2025-09-16,05:43:13,2025-09-16 05:43:13,service,203.0.114.88,47920,Failed
2025-09-16,08:08:39,2025-09-16 08:08:39,sysadmin,10.0.0.5,43330,Failed
2025-09-16,19:18:41,2025-09-16 19:18:41,webmaster,198.51.100.200,56581,Failed
2025-09-16,20:03:24,2025-09-16 20:03:24,root,10.0.0.5,42723,Failed
2025-09-16,09:11:31,2025-09-16 09:11:31,user2,198.18.0.1,42776,Failed
2025-09-16,06:45:49,2025-09-16 06:45:49,demo,198.18.0.1,40426,Failed
2025-09-16,09:57:38,2025-09-16 09:57:38,ftp,203.0.114.88,51501,Failed
2025-09-16,15:15:41,2025-09-16 15:15:41,service,10.0.0.5,59117,Failed
2025-09-16,03:42:54,2025-09-16 03:42:54,operator,10.1.1.15,47147,Failed
2025-09-16,20:46:44,2025-09-16 20:46:44,user1,10.0.0.5,57712,Failed
2025-09-16,06:46:44,2025-09-16 06:46:44,developer,198.51.100.200,59682,Failed
2025-09-16,02:04:25,2025-09-16 02:04:25,operator,172.16.0.2,48869,Failed
2025-09-16,20:50:46,2025-09-16 20:50:46,user2,172.16.0.2,57759,Failed
2025-09-16,10:29:42,2025-09-16 10:29:42,user1,198.18.0.1,44973,Failed
2025-09-16,10:01:26,2025-09-16 10:01:26,service,198.18.0.1,43355,Failed
2025-09-16,16:37:39,2025-09-16 16:37:39,guest,192.168.1.50,41027,Failed
2025-09-16,06:55:54,2025-09-16 06:55:54,service,10.1.1.15,59361,Failed
2025-09-16,06:19:52,2025-09-16 06:19:52,developer,203.0.113.45,54346,Failed
2025-09-16,16:47:44,2025-09-16 16:47:44,user2,10.1.1.15,41701,Failed
2025-09-16,02:14:16,2025-09-16 02:14:16,backup,203.0.114.88,46653,Failed
2025-09-16,12:07:03,2025-09-16 12:07:03,webmaster,203.0.113.100,47517,Failed
2025-09-16,19:03:36,2025-09-16 19:03:36,webmaster,172.16.0.2,51829,Failed
2025-09-16,07:12:56,2025-09-16 07:12:56,backup,172.16.0.2,48863,Failed
2025-09-16,00:22:03,2025-09-16 00:22:03,demo,10.0.0.5,42225,Failed
2025-09-16,08:08:23,2025-09-16 08:08:23,user1,203.0.113.45,58635,Failed
2025-09-16,19:39:04,2025-09-16 19:39:04,developer,172.16.0.2,53930,Failed
2025-09-16,01:44:39,2025-09-16 01:44:39,root,203.0.114.88,41639,Failed
2025-09-16,11:31:51,2025-09-16 11:31:51,developer,198.51.100.200,57255,Failed
2025-09-16,11:36:49,2025-09-16 11:36:49,user2,198.51.100.200,55084,Failed
2025-09-16,14:10:40,2025-09-16 14:10:40,webmaster,192.168.1.77,51435,Failed
2025-09-16,18:53:08,2025-09-16 18:53:08,operator,10.1.1.15,43623,Failed
2025-09-16,08:34:55,2025-09-16 08:34:55,backup,203.0.113.45,52262,Failed
2025-09-16,06:38:15,2025-09-16 06:38:15,user1,172.16.0.2,50982,Failed
2025-09-16,07:59:27,2025-09-16 07:59:27,demo,203.0.114.88,57805,Failed
2025-09-16,08:54:47,2025-09-16 08:54:47,root,198.51.100.200,46927,Failed
2025-09-16,17:22:05,2025-09-16 17:22:05,demo,203.0.113.77,54170,Failed
2025-09-16,01:48:29,2025-09-16 01:48:29,backup,203.0.113.100,53242,Failed
2025-09-16,12:11:46,2025-09-16 12:11:46,ftp,203.0.113.100,53413,Failed
2025-09-16,06:42:09,2025-09-16 06:42:09,test,198.51.100.12,40385,Failed
2025-09-16,17:09:58,2025-09-16 17:09:58,webmaster,10.0.0.5,42662,Failed
2025-09-16,20:56:02,2025-09-16 20:56:02,service,203.0.114.88,41118,Failed
2025-09-16,13:13:17,2025-09-16 13:13:17,operator,10.1.1.15,45449,Failed
2025-09-16,12:27:45,2025-09-16 12:27:45,ftp,198.51.100.200,42194,Failed
2025-09-16,15:43:54,2025-09-16 15:43:54,user2,10.1.1.15,43443,Failed
2025-09-16,08:53:43,2025-09-16 08:53:43,user2,203.0.114.88,42565,Failed
2025-09-16,16:45:49,2025-09-16 16:45:49,operator,192.168.1.50,58720,Failed
2025-09-16,08:35:58,2025-09-16 08:35:58,user1,203.0.113.77,52415,Failed
2025-09-16,17:11:17,2025-09-16 17:11:17,developer,203.0.113.100,46424,Failed
2025-09-16,04:28:50,2025-09-16 04:28:50,operator,198.18.0.1,46731,Failed
2025-09-16,02:22:58,2025-09-16 02:22:58,developer,203.0.113.77,49705,Failed
2025-09-16,03:05:20,2025-09-16 03:05:20,sysadmin,203.0.113.45,47478,Failed
2025-09-16,20:08:36,2025-09-16 20:08:36,ftp,192.168.1.77,53692,Failed
2025-09-16,20:13:56,2025-09-16 20:13:56,developer,203.0.113.45,40405,Failed
2025-09-16,03:02:14,2025-09-16 03:02:14,admin,192.168.1.77,42913,Failed
2025-09-16,12:58:55,2025-09-16 12:58:55,webmaster,203.0.113.100,52365,Failed
2025-09-16,12:57:19,2025-09-16 12:57:19,user1,10.0.0.5,59042,Failed
2025-09-16,16:19:48,2025-09-16 16:19:48,user2,10.1.1.15,53956,Failed
2025-09-16,11:41:35,2025-09-16 11:41:35,service,192.168.1.50,40109,Failed
2025-09-16,22:06:43,2025-09-16 22:06:43,operator,192.168.1.50,51233,Failed
2025-09-16,02:35:33,2025-09-16 02:35:33,ftp,192.168.1.77,41658,Failed
2025-09-16,13:50:02,2025-09-16 13:50:02,sysadmin,10.1.1.15,57729,Failed
2025-09-16,03:52:02,2025-09-16 03:52:02,operator,172.16.0.2,44989,Failed
2025-09-16,01:36:47,2025-09-16 01:36:47,operator,203.0.113.45,48107,Failed
2025-09-16,22:50:11,2025-09-16 22:50:11,guest,192.168.1.50,57022,Failed
2025-09-16,10:34:47,2025-09-16 10:34:47,test,10.1.1.15,47197,Failed
2025-09-16,11:34:21,2025-09-16 11:34:21,webmaster,172.16.0.2,58213,Failed
2025-09-16,14:18:15,2025-09-16 14:18:15,sysadmin,203.0.113.100,46430,Failed
2025-09-16,02:48:46,2025-09-16 02:48:46,service,192.168.1.77,59482,Failed
2025-09-16,07:58:07,2025-09-16 07:58:07,guest,203.0.113.100,59888,Failed
2025-09-16,18:09:14,2025-09-16 18:09:14,operator,203.0.113.100,59226,Failed
2025-09-16,18:38:23,2025-09-16 18:38:23,user1,198.51.100.200,53096,Failed
2025-09-16,11:10:49,2025-09-16 11:10:49,ftp,203.0.113.45,46383,Failed
2025-09-16,09:54:21,2025-09-16 09:54:21,ftp,198.51.100.200,51374,Failed
2025-09-16,18:42:58,2025-09-16 18:42:58,sysadmin,203.0.113.77,40706,Failed
2025-09-16,15:28:59,2025-09-16 15:28:59,user2,203.0.114.88,46946,Failed
2025-09-16,19:20:57,2025-09-16 19:20:57,developer,198.51.100.12,48944,Failed
2025-09-16,06:08:49,2025-09-16 06:08:49,service,10.1.1.15,50283,Failed
2025-09-16,09:51:30,2025-09-16 09:51:30,guest,203.0.113.100,53340,Failed
2025-09-16,00:48:02,2025-09-16 00:48:02,guest,192.168.1.50,54736,Failed
2025-09-16,01:03:30,2025-09-16 01:03:30,admin,10.1.1.15,58741,Failed
2025-09-16,07:18:20,2025-09-16 07:18:20,user2,198.18.0.1,58858,Failed
2025-09-16,15:15:57,2025-09-16 15:15:57,service,192.168.1.77,41758,Failed
2025-09-16,21:54:42,2025-09-16 21:54:42,admin,192.168.1.77,51149,Failed
2025-09-16,16:51:12,2025-09-16 16:51:12,service,203.0.113.77,55642,Failed
2025-09-16,23:44:55,2025-09-16 23:44:55,ftp,198.18.0.1,40860,Failed
2025-09-16,22:28:11,2025-09-16 22:28:11,sysadmin,198.18.0.1,45295,Failed
2025-09-16,10:18:02,2025-09-16 10:18:02,service,172.16.0.2,41276,Failed
2025-09-16,15:51:02,2025-09-16 15:51:02,test,10.1.1.15,58170,Failed
2025-09-16,21:01:34,2025-09-16 21:01:34,guest,172.16.0.2,49094,Failed
2025-09-16,05:09:56,2025-09-16 05:09:56,user1,203.0.113.77,45204,Failed
2025-09-16,14:41:04,2025-09-16 14:41:04,webmaster,203.0.113.77,41565,Failed
2025-09-16,16:49:52,2025-09-16 16:49:52,service,198.51.100.200,52681,Failed
2025-09-16,04:05:37,2025-09-16 04:05:37,admin,10.1.1.15,42954,Failed
2025-09-16,01:54:42,2025-09-16 01:54:42,service,203.0.113.45,58777,Failed
2025-09-16,01:17:20,2025-09-16 01:17:20,test,10.0.0.5,40234,Failed
2025-09-16,19:25:20,2025-09-16 19:25:20,root,172.16.0.2,51463,Failed
2025-09-16,22:26:42,2025-09-16 22:26:42,user2,198.18.0.1,52441,Failed
2025-09-16,02:57:59,2025-09-16 02:57:59,demo,192.168.1.50,58717,Failed
2025-09-16,12:28:01,2025-09-16 12:28:01,webmaster,10.1.1.15,47363,Failed
2025-09-16,02:16:04,2025-09-16 02:16:04,service,203.0.113.77,57990,Failed
2025-09-16,17:57:17,2025-09-16 17:57:17,backup,203.0.114.88,45547,Failed
2025-09-16,07:07:15,2025-09-16 07:07:15,sysadmin,192.168.1.77,42584,Failed
2025-09-16,13:59:03,2025-09-16 13:59:03,root,203.0.114.88,40723,Failed
2025-09-16,03:30:00,2025-09-16 03:30:00,demo,192.168.1.77,58099,Failed
2025-09-16,23:06:27,2025-09-16 23:06:27,admin,198.51.100.12,44715,Failed
2025-09-16,14:57:13,2025-09-16 14:57:13,operator,203.0.113.45,42090,Failed
2025-09-16,23:58:25,2025-09-16 23:58:25,user2,198.51.100.200,43744,Failed
2025-09-16,08:36:15,2025-09-16 08:36:15,sysadmin,10.1.1.15,55034,Failed
2025-09-16,06:19:44,2025-09-16 06:19:44,ftp,192.168.1.77,43095,Failed
2025-09-16,07:19:18,2025-09-16 07:19:18,developer,203.0.113.45,51183,Failed
2025-09-16,02:37:37,2025-09-16 02:37:37,test,198.18.0.1,47362,Failed
2025-09-16,17:29:55,2025-09-16 17:29:55,test,192.168.1.50,59052,Failed
2025-09-16,11:21:46,2025-09-16 11:21:46,user2,192.168.1.50,56526,Failed
2025-09-16,14:18:56,2025-09-16 14:18:56,ftp,198.18.0.1,41607,Failed
2025-09-16,18:42:07,2025-09-16 18:42:07,admin,203.0.114.88,59761,Failed
2025-09-16,09:45:12,2025-09-16 09:45:12,admin,172.16.0.2,40118,Failed
2025-09-16,06:06:30,2025-09-16 06:06:30,user2,203.0.113.100,56065,Failed
2025-09-16,16:30:51,2025-09-16 16:30:51,webmaster,198.51.100.12,48238,Failed
2025-09-16,20:33:29,2025-09-16 20:33:29,user1,192.168.1.77,51742,Failed
2025-09-16,17:29:02,2025-09-16 17:29:02,backup,203.0.113.100,57258,Failed
2025-09-16,23:32:31,2025-09-16 23:32:31,admin,203.0.113.45,57892,Failed
2025-09-16,09:13:45,2025-09-16 09:13:45,user2,203.0.113.45,52994,Failed
2025-09-16,14:51:08,2025-09-16 14:51:08,webmaster,192.168.1.77,44145,Failed
2025-09-16,08:37:35,2025-09-16 08:37:35,developer,198.18.0.1,49058,Failed
2025-09-16,02:23:01,2025-09-16 02:23:01,admin,203.0.113.45,59153,Failed
2025-09-16,13:44:08,2025-09-16 13:44:08,developer,198.51.100.12,44194,Failed
2025-09-16,23:34:28,2025-09-16 23:34:28,admin,10.1.1.15,55895,Failed
2025-09-16,01:26:15,2025-09-16 01:26:15,test,203.0.113.77,45054,Failed
2025-09-16,00:38:15,2025-09-16 00:38:15,service,192.168.1.77,51089,Failed
2025-09-16,02:43:59,2025-09-16 02:43:59,admin,203.0.114.88,48975,Failed
2025-09-16,21:28:06,2025-09-16 21:28:06,backup,203.0.113.100,55532,Failed
2025-09-16,14:38:51,2025-09-16 14:38:51,guest,10.0.0.5,48250,Failed
2025-09-16,08:29:20,2025-09-16 08:29:20,admin,192.168.1.50,44654,Failed
2025-09-16,11:06:56,2025-09-16 11:06:56,webmaster,203.0.114.88,40417,Failed
2025-09-16,14:23:00,2025-09-16 14:23:00,service,203.0.113.45,59460,Failed
2025-09-16,08:27:49,2025-09-16 08:27:49,webmaster,198.18.0.1,58875,Failed
2025-09-16,04:07:22,2025-09-16 04:07:22,demo,203.0.114.88,59123,Failed
2025-09-16,10:12:58,2025-09-16 10:12:58,admin,203.0.113.77,51827,Failed
2025-09-16,08:41:49,2025-09-16 08:41:49,user2,203.0.113.77,42972,Failed
2025-09-16,09:06:56,2025-09-16 09:06:56,admin,10.1.1.15,43033,Failed
2025-09-16,17:08:52,2025-09-16 17:08:52,developer,203.0.113.77,55794,Failed
2025-09-16,10:28:24,2025-09-16 10:28:24,test,203.0.113.45,40315,Failed
2025-09-16,01:36:35,2025-09-16 01:36:35,webmaster,198.18.0.1,44049,Failed
2025-09-16,21:57:28,2025-09-16 21:57:28,service,203.0.113.77,53931,Failed
2025-09-16,08:43:34,2025-09-16 08:43:34,service,10.1.1.15,44327,Failed
2025-09-16,12:06:06,2025-09-16 12:06:06,sysadmin,198.18.0.1,48935,Failed
2025-09-16,11:22:50,2025-09-16 11:22:50,root,198.51.100.200,43460,Failed
2025-09-16,05:52:16,2025-09-16 05:52:16,developer,198.18.0.1,54917,Failed
2025-09-16,23:20:29,2025-09-16 23:20:29,test,172.16.0.2,59716,Failed
2025-09-16,21:08:48,2025-09-16 21:08:48,service,10.1.1.15,59290,Failed
2025-09-16,08:18:09,2025-09-16 08:18:09,root,203.0.114.88,56025,Failed
2025-09-16,04:46:57,2025-09-16 04:46:57,guest,10.1.1.15,48594,Failed
2025-09-16,12:58:16,2025-09-16 12:58:16,test,198.18.0.1,47357,Failed
2025-09-16,17:36:53,2025-09-16 17:36:53,service,192.168.1.77,44044,Failed
2025-09-16,11:15:59,2025-09-16 11:15:59,webmaster,198.18.0.1,54608,Failed
2025-09-16,17:53:44,2025-09-16 17:53:44,ftp,192.168.1.50,50889,Failed
2025-09-16,06:46:31,2025-09-16 06:46:31,operator,203.0.113.45,58936,Failed
2025-09-16,11:04:02,2025-09-16 11:04:02,demo,203.0.114.88,59310,Failed
2025-09-16,16:02:26,2025-09-16 16:02:26,test,10.0.0.5,42787,Failed
2025-09-16,20:07:10,2025-09-16 20:07:10,user1,203.0.113.100,48571,Failed
2025-09-16,14:22:16,2025-09-16 14:22:16,sysadmin,198.18.0.1,46622,Failed
2025-09-16,02:35:03,2025-09-16 02:35:03,root,203.0.113.100,57643,Failed
2025-09-16,12:59:20,2025-09-16 12:59:20,admin,203.0.114.88,45450,Failed
2025-09-16,09:06:35,2025-09-16 09:06:35,operator,198.51.100.12,51789,Failed
2025-09-16,20:22:09,2025-09-16 20:22:09,operator,192.168.1.50,49549,Failed
2025-09-16,09:41:01,2025-09-16 09:41:01,operator,203.0.113.77,47670,Failed
2025-09-16,18:28:34,2025-09-16 18:28:34,webmaster,10.1.1.15,48779,Failed
2025-09-16,17:21:20,2025-09-16 17:21:20,guest,198.51.100.12,47962,Failed
2025-09-16,10:24:57,2025-09-16 10:24:57,developer,198.18.0.1,53364,Failed
2025-09-16,19:48:15,2025-09-16 19:48:15,developer,198.18.0.1,59931,Failed
2025-09-16,23:12:32,2025-09-16 23:12:32,webmaster,203.0.113.100,58303,Failed
2025-09-16,13:28:37,2025-09-16 13:28:37,root,198.18.0.1,40231,Failed
2025-09-16,08:08:43,2025-09-16 08:08:43,user1,198.18.0.1,46248,Failed
2025-09-16,15:15:15,2025-09-16 15:15:15,user1,192.168.1.77,42116,Failed
2025-09-16,14:53:51,2025-09-16 14:53:51,service,10.0.0.5,45233,Failed
2025-09-16,03:58:16,2025-09-16 03:58:16,webmaster,192.168.1.50,57288,Failed
2025-09-16,19:32:36,2025-09-16 19:32:36,operator,198.51.100.200,50844,Failed
2025-09-16,00:19:38,2025-09-16 00:19:38,service,203.0.113.45,47118,Failed
2025-09-16,09:28:08,2025-09-16 09:28:08,root,192.168.1.50,57047,Failed
2025-09-16,00:49:55,2025-09-16 00:49:55,user1,198.51.100.12,53960,Failed
2025-09-16,12:42:33,2025-09-16 12:42:33,admin,198.18.0.1,43611,Failed
2025-09-16,14:35:20,2025-09-16 14:35:20,service,198.51.100.200,56248,Failed
2025-09-16,08:47:28,2025-09-16 08:47:28,ftp,203.0.113.100,40649,Failed
